OAT,OAH,CDU1,CDU2,CDU3,CDU4,Fan,SAT
20.0,57.0,1.0,0.0,0.0,0.0,1.0,16.86360310547192
20.28333333333333,55.16666666666666,1.0,1.0,1.0,0.0,1.0,9.977745566596738
20.56666666666667,53.33333333333334,1.0,1.0,1.0,0.0,1.0,10.10016266015955
20.85,51.5,1.0,1.0,1.0,0.0,1.0,10.21671358233008
21.13333333333333,49.66666666666667,0.0,0.0,0.0,0.0,0.0,15.03370142673424
21.41666666666666,47.83333333333334,0.0,0.0,0.0,0.0,0.0,18.77584552703203
21.7,46.0,0.0,0.0,0.0,0.0,0.0,20.03601525752605
21.96666666666667,44.5,1.0,0.0,0.0,0.0,1.0,18.2988165558297
22.23333333333333,43.0,1.0,0.0,0.0,0.0,1.0,18.4941832128558
22.5,41.5,1.0,0.0,0.0,0.0,1.0,18.68775944089862
22.76666666666667,40.0,0.0,0.0,0.0,0.0,1.0,23.59094055737604
23.03333333333333,38.5,0.0,0.0,0.0,0.0,1.0,23.85783996981533
23.3,37.0,0.0,0.0,0.0,0.0,1.0,24.12475011416239
23.35,36.83333333333334,0.0,0.0,0.0,0.0,0.0,24.32369611334937
23.4,36.66666666666667,0.0,0.0,0.0,0.0,0.0,25.22068736907175
23.45,36.5,0.0,0.0,0.0,0.0,0.0,25.92959388598196
23.5,36.33333333333334,0.0,0.0,0.0,0.0,1.0,24.3248135370083
23.55,36.16666666666666,0.0,0.0,0.0,0.0,1.0,24.37482988691047
23.6,36.0,0.0,0.0,0.0,0.0,1.0,24.42484643549135
23.63333333333333,35.83333333333334,1.0,1.0,0.0,0.0,1.0,15.26964912534755
23.66666666666667,35.66666666666667,1.0,1.0,0.0,0.0,1.0,15.28713579209402
23.7,35.5,1.0,1.0,0.0,0.0,1.0,15.30456725335721
23.73333333333333,35.33333333333334,1.0,1.0,1.0,0.0,1.0,11.38550987157184
23.76666666666667,35.16666666666666,1.0,1.0,1.0,0.0,1.0,11.39824547893277
23.8,35.0,1.0,1.0,1.0,0.0,1.0,11.41090431485691
23.85,34.83333333333334,0.0,0.0,0.0,0.0,1.0,24.67502759276206
23.9,34.66666666666667,0.0,0.0,0.0,0.0,1.0,24.72504562078883
23.95,34.5,0.0,0.0,0.0,0.0,1.0,24.77506385531466
24.0,34.33333333333333,0.0,0.0,0.0,0.0,1.0,24.82508229727561
24.05,34.16666666666667,0.0,0.0,0.0,0.0,1.0,24.87510094817335
24.1,34.0,0.0,0.0,0.0,0.0,1.0,24.92511980782338
24.13333333333334,34.16666666666667,1.0,0.0,0.0,0.0,1.0,19.92610342054455
24.16666666666667,34.33333333333334,1.0,0.0,0.0,0.0,1.0,19.9669292880426
24.2,34.5,1.0,0.0,0.0,0.0,1.0,20.00776321671207
24.23333333333333,34.66666666666666,1.0,1.0,0.0,0.0,1.0,15.76714523735726
24.26666666666667,34.83333333333334,1.0,1.0,0.0,0.0,1.0,15.81862385259399
24.3,35.0,1.0,1.0,0.0,0.0,1.0,15.87011151237469
24.31666666666667,35.16666666666667,1.0,0.0,0.0,0.0,1.0,20.15501345066203
24.33333333333334,35.33333333333334,1.0,0.0,0.0,0.0,1.0,20.17970960373776
24.35,35.5,1.0,0.0,0.0,0.0,1.0,20.20440581651032
24.36666666666667,35.66666666666667,1.0,1.0,0.0,0.0,1.0,16.00771059739138
24.38333333333333,35.83333333333333,1.0,1.0,0.0,0.0,1.0,16.0403017913871
24.4,36.0,1.0,1.0,0.0,0.0,1.0,16.07118651609647
24.43333333333333,36.16666666666666,0.0,0.0,0.0,0.0,0.0,21.55474879096579
24.46666666666667,36.33333333333334,0.0,0.0,0.0,0.0,0.0,25.73690759779475
24.5,36.5,0.0,0.0,0.0,0.0,0.0,27.07050160176423
24.53333333333333,36.66666666666666,1.0,1.0,1.0,0.0,1.0,12.44330940882122
24.56666666666667,36.83333333333334,1.0,1.0,1.0,0.0,1.0,12.50021491936518
24.6,37.0,1.0,1.0,1.0,0.0,1.0,12.55715049786493
24.5,37.16666666666667,1.0,0.0,0.0,0.0,1.0,20.43513134258113
24.4,37.33333333333334,1.0,0.0,0.0,0.0,1.0,20.34616890124952
24.3,37.5,1.0,0.0,0.0,0.0,1.0,20.2571318070044
24.2,37.66666666666666,1.0,1.0,0.0,0.0,1.0,16.02466267524608
24.1,37.83333333333334,1.0,1.0,0.0,0.0,1.0,15.94222788357509
24.0,38.0,1.0,1.0,0.0,0.0,1.0,15.85966134010719
23.9,38.0,1.0,1.0,1.0,0.0,1.0,11.95392612074454
23.8,38.0,1.0,1.0,1.0,0.0,1.0,11.84386109886619
23.7,38.0,1.0,1.0,1.0,0.0,1.0,11.7318585248561
23.6,38.0,1.0,1.0,1.0,1.0,1.0,7.975106129164474
23.5,38.0,1.0,1.0,1.0,1.0,1.0,7.85395118232654
23.4,38.0,1.0,1.0,1.0,1.0,1.0,7.732647731993936
23.3,38.16666666666667,1.0,1.0,0.0,0.0,1.0,15.15858882376053
23.2,38.33333333333334,1.0,1.0,0.0,0.0,1.0,15.07101038125427
23.1,38.5,1.0,1.0,0.0,0.0,1.0,14.98327308186696
23.0,38.66666666666667,1.0,1.0,1.0,1.0,1.0,7.36437800552488
22.9,38.83333333333333,1.0,1.0,1.0,1.0,1.0,7.271770548240938
22.8,39.0,1.0,1.0,1.0,1.0,1.0,7.178845428834504
22.71666666666667,39.83333333333334,0.0,0.0,0.0,0.0,0.0,15.57609619373064
22.63333333333334,40.66666666666667,0.0,0.0,0.0,0.0,0.0,21.05027617923338
22.55,41.5,0.0,0.0,0.0,0.0,0.0,24.07351104579692
22.46666666666667,42.33333333333334,0.0,0.0,0.0,0.0,1.0,23.2905168965697
22.38333333333334,43.16666666666667,0.0,0.0,0.0,0.0,1.0,23.20702329207461
22.3,44.0,0.0,0.0,0.0,0.0,1.0,23.12353165876123
22.21666666666667,45.0,1.0,1.0,1.0,1.0,1.0,7.452175362088964
22.13333333333334,46.0,1.0,1.0,1.0,1.0,1.0,7.509282253706131
22.05,47.0,1.0,1.0,1.0,1.0,1.0,7.564655998596516
21.96666666666667,48.0,1.0,1.0,1.0,1.0,1.0,7.612168193199579
21.88333333333333,49.0,1.0,1.0,1.0,1.0,1.0,7.656860303741738
21.8,50.0,1.0,1.0,1.0,1.0,1.0,7.700046901628955
21.71666666666667,51.16666666666667,1.0,1.0,1.0,0.0,1.0,11.17039073237266
21.63333333333333,52.33333333333334,1.0,1.0,1.0,0.0,1.0,11.20782864641855
21.55,53.5,1.0,1.0,1.0,0.0,1.0,11.24383503383083
21.46666666666667,54.66666666666667,1.0,0.0,0.0,0.0,1.0,18.24116287561265
21.38333333333333,55.83333333333333,1.0,0.0,0.0,0.0,1.0,18.20617651309836
21.3,57.0,1.0,0.0,0.0,0.0,1.0,18.17066295566961
21.18333333333333,57.33333333333333,0.0,0.0,0.0,0.0,0.0,18.38463529455462
21.06666666666667,57.66666666666667,0.0,0.0,0.0,0.0,0.0,18.99064282541236
20.95,58.0,0.0,0.0,0.0,0.0,0.0,19.61862927626631
20.83333333333334,58.33333333333333,0.0,0.0,0.0,0.0,1.0,21.6544625556057
20.71666666666667,58.66666666666667,0.0,0.0,0.0,0.0,1.0,21.53781676264787
20.6,59.0,0.0,0.0,0.0,0.0,1.0,21.42117147055147
20.48333333333333,59.33333333333334,1.0,1.0,1.0,0.0,1.0,10.66291660026384
20.36666666666667,59.66666666666667,1.0,1.0,1.0,0.0,1.0,10.56423197942736
20.25,60.0,1.0,1.0,1.0,0.0,1.0,10.465182577995
20.13333333333333,60.33333333333333,1.0,0.0,0.0,0.0,1.0,17.12845623970452
20.01666666666667,60.66666666666666,1.0,0.0,0.0,0.0,1.0,17.02351724450025
19.9,61.0,1.0,0.0,0.0,0.0,1.0,16.91844820112238
19.78333333333333,61.5,1.0,1.0,1.0,1.0,1.0,6.760593459218423
19.66666666666667,62.0,1.0,1.0,1.0,1.0,1.0,6.676397819501999
19.55,62.5,1.0,1.0,1.0,1.0,1.0,6.591518155780297
19.43333333333333,63.0,1.0,1.0,0.0,0.0,1.0,13.14727972652046
19.31666666666667,63.5,1.0,1.0,0.0,0.0,1.0,13.05542887638029
19.2,64.0,1.0,1.0,0.0,0.0,1.0,12.96318010558831
19.13333333333333,64.5,0.0,0.0,0.0,0.0,1.0,19.9545344113494
19.06666666666667,65.0,0.0,0.0,0.0,0.0,1.0,19.88781878008387
19.0,65.5,0.0,0.0,0.0,0.0,1.0,19.82110382134424
18.93333333333333,66.0,0.0,0.0,0.0,0.0,1.0,19.75438953176905
18.86666666666667,66.5,0.0,0.0,0.0,0.0,1.0,19.68767590554319
18.8,67.0,0.0,0.0,0.0,0.0,1.0,19.62096293933948
18.75,67.66666666666667,0.0,0.0,0.0,0.0,0.0,19.53971687772563
18.7,68.33333333333334,0.0,0.0,0.0,0.0,0.0,19.39063851982544
18.65,69.0,0.0,0.0,0.0,0.0,0.0,19.23753037691808
18.6,69.66666666666666,1.0,1.0,1.0,0.0,1.0,9.500756944292325
18.55,70.33333333333334,1.0,1.0,1.0,0.0,1.0,9.503929416119787
18.5,71.0,1.0,1.0,1.0,0.0,1.0,9.506923743374204
18.43333333333333,71.5,1.0,1.0,0.0,0.0,1.0,12.64574593257763
18.36666666666667,72.0,1.0,1.0,0.0,0.0,1.0,12.60616398166366
18.3,72.5,1.0,1.0,0.0,0.0,1.0,12.56638818582934
18.23333333333333,73.0,1.0,1.0,0.0,0.0,1.0,12.52642028004934
18.16666666666667,73.5,1.0,1.0,0.0,0.0,1.0,12.48626096601165
18.1,74.0,1.0,1.0,0.0,0.0,1.0,12.4459097161788
18.05,74.5,0.0,0.0,0.0,0.0,1.0,18.87011475963916
18.0,75.0,0.0,0.0,0.0,0.0,1.0,18.82006301595739
17.95,75.5,0.0,0.0,0.0,0.0,1.0,18.77001177312285
17.9,76.0,1.0,1.0,0.0,0.0,1.0,12.35963775799019
17.85,76.5,1.0,1.0,0.0,0.0,1.0,12.33930020827924
17.8,77.0,1.0,1.0,0.0,0.0,1.0,12.31880862036023
17.73333333333333,77.33333333333334,0.0,0.0,0.0,0.0,0.0,14.42269531160962
17.66666666666667,77.66666666666667,0.0,0.0,0.0,0.0,0.0,15.99926953425775
17.6,78.0,0.0,0.0,0.0,0.0,0.0,16.48157772426677
17.53333333333333,78.33333333333333,1.0,1.0,0.0,0.0,1.0,12.12895916982278
17.46666666666667,78.66666666666667,1.0,1.0,0.0,0.0,1.0,12.08123245430867
17.4,79.0,1.0,1.0,0.0,0.0,1.0,12.03340170498219
17.35,79.33333333333334,1.0,0.0,0.0,0.0,1.0,14.9876217578905
17.3,79.66666666666667,1.0,0.0,0.0,0.0,1.0,14.94851402446272
17.25,80.0,1.0,0.0,0.0,0.0,1.0,14.90935734557956
17.2,80.33333333333334,1.0,1.0,1.0,1.0,1.0,5.952711112363371
17.15,80.66666666666666,1.0,1.0,1.0,1.0,1.0,5.940603734852768
17.1,81.0,1.0,1.0,1.0,1.0,1.0,5.927821535665093
17.4,79.0,1.0,0.0,0.0,0.0,1.0,15.02613148654328
17.7,77.0,1.0,0.0,0.0,0.0,1.0,15.25891943127028
18.0,75.0,1.0,0.0,0.0,0.0,1.0,15.48991800265849
18.3,73.0,1.0,1.0,0.0,0.0,1.0,12.59404237019393
18.6,71.0,1.0,1.0,0.0,0.0,1.0,12.78768536643134
18.9,69.0,1.0,1.0,0.0,0.0,1.0,12.97789956313501
19.18333333333333,67.33333333333333,1.0,1.0,1.0,1.0,1.0,6.718487227927195
19.46666666666667,65.66666666666667,1.0,1.0,1.0,1.0,1.0,6.876656103277443
19.75,64.0,1.0,1.0,1.0,1.0,1.0,7.029439062026702
20.03333333333333,62.33333333333333,1.0,1.0,1.0,1.0,1.0,7.176744916572845
20.31666666666667,60.66666666666667,1.0,1.0,1.0,1.0,1.0,7.31847762902885
20.6,59.0,1.0,1.0,1.0,1.0,1.0,7.45453471210555
20.9,57.66666666666667,1.0,1.0,0.0,0.0,1.0,14.29439313685854
21.2,56.33333333333334,1.0,1.0,0.0,0.0,1.0,14.50603825626754
21.5,55.0,1.0,1.0,0.0,0.0,1.0,14.71514898173532
21.8,53.66666666666667,0.0,0.0,0.0,0.0,1.0,22.62148222284657
22.1,52.33333333333333,0.0,0.0,0.0,0.0,1.0,22.92157435569849
22.4,51.0,0.0,0.0,0.0,0.0,1.0,23.22167501514498
22.6,50.0,1.0,1.0,0.0,0.0,1.0,15.45103762314596
22.8,49.00000000000001,1.0,1.0,0.0,0.0,1.0,15.57384233396044
23.0,48.0,1.0,1.0,0.0,0.0,1.0,15.69520628794849
23.2,47.0,0.0,0.0,0.0,0.0,1.0,24.02210430445814
23.4,46.0,0.0,0.0,0.0,0.0,1.0,24.22222383015762
23.6,45.0,0.0,0.0,0.0,0.0,1.0,24.42234841885439
23.8,44.16666666666666,0.0,0.0,0.0,0.0,0.0,24.76708986864308
24.0,43.33333333333334,0.0,0.0,0.0,0.0,0.0,25.49452514316042
24.2,42.5,0.0,0.0,0.0,0.0,0.0,25.95534807000475
24.4,41.66666666666666,0.0,0.0,0.0,0.0,1.0,25.22270386961293
24.6,40.83333333333334,0.0,0.0,0.0,0.0,1.0,25.42280337552535
24.8,40.0,0.0,0.0,0.0,0.0,1.0,25.62290729692901
25.0,39.33333333333334,1.0,1.0,0.0,0.0,1.0,16.94223890771589
25.2,38.66666666666667,1.0,1.0,0.0,0.0,1.0,17.07724495702129
25.4,38.0,1.0,1.0,0.0,0.0,1.0,17.21119047735255
25.6,37.33333333333334,0.0,0.0,0.0,0.0,0.0,21.96365016970978
25.8,36.66666666666666,0.0,0.0,0.0,0.0,0.0,25.69065614771791
26.0,36.0,0.0,0.0,0.0,0.0,0.0,26.85550020290001
26.1,35.83333333333334,1.0,1.0,1.0,0.0,1.0,13.9497385943253
26.2,35.66666666666667,1.0,1.0,1.0,0.0,1.0,14.0297540184859
26.3,35.5,1.0,1.0,1.0,0.0,1.0,14.10955466715107
26.4,35.33333333333334,0.0,0.0,0.0,0.0,0.0,20.30004770747118
26.5,35.16666666666666,0.0,0.0,0.0,0.0,0.0,24.95179217497703
26.6,35.0,0.0,0.0,0.0,0.0,0.0,27.73100017173401
26.71666666666667,35.0,1.0,1.0,0.0,0.0,1.0,18.19893024842241
26.83333333333334,35.0,1.0,1.0,0.0,0.0,1.0,18.31034672910754
26.95,35.0,1.0,1.0,0.0,0.0,1.0,18.42173081514562
27.06666666666667,35.0,0.0,0.0,0.0,0.0,0.0,23.15693106376972
27.18333333333333,35.0,0.0,0.0,0.0,0.0,0.0,26.83407569303763
27.3,35.0,0.0,0.0,0.0,0.0,0.0,28.00793972043255
27.4,35.0,0.0,0.0,0.0,0.0,1.0,28.22264578629656
27.5,35.0,0.0,0.0,0.0,0.0,1.0,28.32257280189678
27.6,35.0,0.0,0.0,0.0,0.0,1.0,28.42249944055327
27.7,35.0,0.0,0.0,0.0,0.0,0.0,29.57378516663269
27.8,35.0,0.0,0.0,0.0,0.0,0.0,30.77808333735755
27.9,35.0,0.0,0.0,0.0,0.0,0.0,31.16891675072631
27.9,34.83333333333334,1.0,1.0,0.0,0.0,1.0,19.31118261517526
27.9,34.66666666666667,1.0,1.0,0.0,0.0,1.0,19.29474103350082
27.9,34.5,1.0,1.0,0.0,0.0,1.0,19.27828009239367
27.9,34.33333333333333,0.0,0.0,0.0,0.0,0.0,24.39292982713001
27.9,34.16666666666667,0.0,0.0,0.0,0.0,0.0,28.36210575107316
27.9,34.0,0.0,0.0,0.0,0.0,0.0,29.59518640545667
27.91666666666666,33.83333333333334,1.0,1.0,0.0,0.0,1.0,19.22804798809563
27.93333333333333,33.66666666666667,1.0,1.0,0.0,0.0,1.0,19.22727422345196
27.95,33.5,1.0,1.0,0.0,0.0,1.0,19.22646415259598
27.96666666666667,33.33333333333334,1.0,1.0,1.0,1.0,1.0,12.02002738827224
27.98333333333333,33.16666666666666,1.0,1.0,1.0,1.0,1.0,12.00848766359476
28.0,33.0,1.0,1.0,1.0,1.0,1.0,11.99688401983658
28.0,32.83333333333334,1.0,1.0,1.0,1.0,1.0,11.96815825276481
28.0,32.66666666666667,1.0,1.0,1.0,1.0,1.0,11.93939550121168
28.0,32.5,1.0,1.0,1.0,1.0,1.0,11.91059569087338
28.0,32.33333333333334,0.0,0.0,0.0,0.0,0.0,19.53302673482478
28.0,32.16666666666666,0.0,0.0,0.0,0.0,0.0,24.92995376371069
28.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0129216209005
27.75,33.0,1.0,1.0,1.0,1.0,1.0,11.74083761277302
27.5,34.0,1.0,1.0,1.0,1.0,1.0,11.6536601317666
27.25,35.0,1.0,1.0,1.0,1.0,1.0,11.56256027039654
27.0,36.0,0.0,0.0,0.0,0.0,1.0,27.82258128121174
26.75,37.0,0.0,0.0,0.0,0.0,1.0,27.57242468711869
26.5,38.0,0.0,0.0,0.0,0.0,1.0,27.3222757040234
26.25,39.33333333333334,1.0,1.0,1.0,1.0,1.0,11.21283902184973
26.0,40.66666666666667,1.0,1.0,1.0,1.0,1.0,11.15425646778525
25.75,42.0,1.0,1.0,1.0,1.0,1.0,11.09069840821159
25.5,43.33333333333333,0.0,0.0,0.0,0.0,0.0,17.406217799416
25.25,44.66666666666667,0.0,0.0,0.0,0.0,0.0,21.60572552804518
25.0,46.0,0.0,0.0,0.0,0.0,0.0,22.73172347688784
24.75,47.66666666666667,0.0,0.0,0.0,0.0,0.0,23.7161141280237
24.5,49.33333333333334,0.0,0.0,0.0,0.0,0.0,22.94071876897886
24.25,51.0,0.0,0.0,0.0,0.0,0.0,23.06833590163468
24.0,52.66666666666666,1.0,1.0,1.0,0.0,1.0,13.82564884313996
23.75,54.33333333333334,1.0,1.0,1.0,0.0,1.0,13.74124341824511
23.5,56.0,1.0,1.0,1.0,0.0,1.0,13.65273646728971
23.38333333333334,56.33333333333334,1.0,1.0,1.0,1.0,1.0,10.48916905013024
23.26666666666667,56.66666666666667,1.0,1.0,1.0,1.0,1.0,10.39866574461598
23.15,57.0,1.0,1.0,1.0,1.0,1.0,10.30771500839503
23.03333333333333,57.33333333333333,1.0,1.0,1.0,1.0,1.0,10.21632000470112
22.91666666666666,57.66666666666667,1.0,1.0,1.0,1.0,1.0,10.12448200301381
22.8,58.0,1.0,1.0,1.0,1.0,1.0,10.03219963859404
22.66666666666667,58.33333333333334,1.0,1.0,1.0,0.0,1.0,13.01591411491613
22.53333333333333,58.66666666666667,1.0,1.0,1.0,0.0,1.0,12.90828916203624
22.4,59.0,1.0,1.0,1.0,0.0,1.0,12.79446931067412
22.26666666666667,59.33333333333334,1.0,1.0,1.0,1.0,1.0,9.567568781394618
22.13333333333334,59.66666666666666,1.0,1.0,1.0,1.0,1.0,9.4469372099921
22.0,60.0,1.0,1.0,1.0,1.0,1.0,9.325993558720713
21.88333333333334,60.5,1.0,0.0,0.0,0.0,1.0,18.89966038903245
21.76666666666667,61.00000000000001,1.0,0.0,0.0,0.0,1.0,18.80237925573872
21.65,61.5,1.0,0.0,0.0,0.0,1.0,18.70489342552426
21.53333333333333,62.0,0.0,0.0,0.0,0.0,1.0,22.35298273251138
21.41666666666666,62.5,0.0,0.0,0.0,0.0,1.0,22.23630372611415
21.3,63.0,0.0,0.0,0.0,0.0,1.0,22.11962578553093
21.2,63.33333333333333,0.0,0.0,0.0,0.0,1.0,22.01963858119069
21.1,63.66666666666667,0.0,0.0,0.0,0.0,1.0,21.91965186161852
21.0,64.0,0.0,0.0,0.0,0.0,1.0,21.81966561942065
20.9,64.33333333333333,0.0,0.0,0.0,0.0,1.0,21.719679850816
20.8,64.66666666666667,0.0,0.0,0.0,0.0,1.0,21.61969454938255
20.7,65.0,0.0,0.0,0.0,0.0,1.0,21.51970970873776
20.6,65.33333333333334,1.0,0.0,0.0,0.0,1.0,17.79365219485764
20.5,65.66666666666667,1.0,0.0,0.0,0.0,1.0,17.70499899206743
20.4,66.0,1.0,0.0,0.0,0.0,1.0,17.61624045281537
20.3,66.33333333333333,0.0,0.0,0.0,0.0,1.0,21.11977485720702
20.2,66.66666666666667,0.0,0.0,0.0,0.0,1.0,21.0197922439715
20.1,67.0,0.0,0.0,0.0,0.0,1.0,20.91981006117588
20.0,67.33333333333334,1.0,1.0,1.0,0.0,1.0,10.90962080014262
19.9,67.66666666666667,1.0,1.0,1.0,0.0,1.0,10.82605135207269
19.8,68.0,1.0,1.0,1.0,0.0,1.0,10.74219750580771
19.7,68.33333333333334,1.0,1.0,0.0,0.0,1.0,13.77458431229958
19.6,68.66666666666666,1.0,1.0,0.0,0.0,1.0,13.69142636163641
19.5,69.0,1.0,1.0,0.0,0.0,1.0,13.60808616792252
19.46666666666667,68.83333333333333,1.0,1.0,1.0,0.0,1.0,10.43357543956831
19.43333333333334,68.66666666666667,1.0,1.0,1.0,0.0,1.0,10.37824171487048
19.4,68.5,1.0,1.0,1.0,0.0,1.0,10.32291384024532
19.36666666666667,68.33333333333333,1.0,1.0,1.0,1.0,1.0,7.076605397954456
19.33333333333334,68.16666666666667,1.0,1.0,1.0,1.0,1.0,7.012875811768639
19.3,68.0,1.0,1.0,1.0,1.0,1.0,6.949138639331081
19.25,68.0,1.0,1.0,1.0,1.0,1.0,6.88432998324806
19.2,68.0,1.0,1.0,1.0,1.0,1.0,6.819481478086667
19.15,68.0,1.0,1.0,1.0,1.0,1.0,6.754595298808236
19.1,68.0,1.0,1.0,1.0,1.0,1.0,6.689671964463388
19.05,68.0,1.0,1.0,1.0,1.0,1.0,6.624708807399394
19.0,68.0,1.0,1.0,1.0,1.0,1.0,6.559696655071865
18.96666666666667,68.0,0.0,0.0,0.0,0.0,1.0,19.78729793958958
18.93333333333333,68.0,0.0,0.0,0.0,0.0,1.0,19.75399474667575
18.9,68.0,0.0,0.0,0.0,0.0,1.0,19.72069149720128
18.86666666666667,68.0,0.0,0.0,0.0,0.0,1.0,19.68738819294894
18.83333333333334,68.0,0.0,0.0,0.0,0.0,1.0,19.65408483231326
18.8,68.0,0.0,0.0,0.0,0.0,1.0,19.62078141707052
19.08333333333334,67.16666666666667,1.0,1.0,0.0,0.0,1.0,13.05098456499449
19.36666666666667,66.33333333333334,1.0,1.0,0.0,0.0,1.0,13.29360112024986
19.65,65.5,1.0,1.0,0.0,0.0,1.0,13.53489551477224
19.93333333333333,64.66666666666667,0.0,0.0,0.0,0.0,0.0,15.321263157029
20.21666666666667,63.83333333333333,0.0,0.0,0.0,0.0,0.0,16.79942764027863
20.5,63.0,0.0,0.0,0.0,0.0,0.0,17.31461387688154
20.8,62.33333333333333,0.0,0.0,0.0,0.0,0.0,18.62747298810713
21.1,61.66666666666667,0.0,0.0,0.0,0.0,0.0,19.9749955591871
21.4,61.0,0.0,0.0,0.0,0.0,0.0,20.89210720582552
21.7,60.33333333333333,1.0,1.0,1.0,0.0,1.0,12.141901466203
22.0,59.66666666666667,1.0,1.0,1.0,0.0,1.0,12.41006308369936
22.3,59.0,1.0,1.0,1.0,0.0,1.0,12.67629187310599
22.58333333333334,58.5,0.0,0.0,0.0,0.0,0.0,17.41422839492384
22.86666666666667,58.0,0.0,0.0,0.0,0.0,0.0,21.18407571045958
23.15,57.5,0.0,0.0,0.0,0.0,0.0,22.43775919006845
23.43333333333333,57.0,1.0,0.0,0.0,0.0,1.0,20.30792347941309
23.71666666666667,56.5,1.0,0.0,0.0,0.0,1.0,20.56976634194663
24.0,56.0,1.0,0.0,0.0,0.0,1.0,20.83111454736433
24.16666666666666,55.16666666666667,1.0,1.0,1.0,0.0,1.0,14.24754408393612
24.33333333333333,54.33333333333334,1.0,1.0,1.0,0.0,1.0,14.3327291765882
24.5,53.5,1.0,1.0,1.0,0.0,1.0,14.4166349563543
24.66666666666666,52.66666666666667,1.0,1.0,1.0,1.0,1.0,11.44047783289239
24.83333333333334,51.83333333333333,1.0,1.0,1.0,1.0,1.0,11.5114493540543
25.0,51.0,1.0,1.0,1.0,1.0,1.0,11.58067213423899
25.15,50.33333333333334,1.0,1.0,0.0,0.0,1.0,18.02599921360315
25.3,49.66666666666667,1.0,1.0,0.0,0.0,1.0,18.12013898819568
25.45,49.0,1.0,1.0,0.0,0.0,1.0,18.21354748121916
25.6,48.33333333333334,1.0,1.0,1.0,0.0,1.0,14.97442965288184
25.75,47.66666666666667,1.0,1.0,1.0,0.0,1.0,15.05047456515667
25.9,47.0,1.0,1.0,1.0,0.0,1.0,15.12552556607799
26.06666666666666,46.33333333333334,1.0,0.0,0.0,0.0,1.0,22.42770295865526
26.23333333333333,45.66666666666667,1.0,0.0,0.0,0.0,1.0,22.55841850409956
26.4,45.0,1.0,0.0,0.0,0.0,1.0,22.68864496409929
26.56666666666666,44.33333333333333,1.0,1.0,1.0,1.0,1.0,12.32217512214114
26.73333333333333,43.66666666666666,1.0,1.0,1.0,1.0,1.0,12.39949323129129
26.9,43.0,1.0,1.0,1.0,1.0,1.0,12.47528947253123
27.06666666666667,42.33333333333334,1.0,1.0,0.0,0.0,1.0,19.21918416661743
27.23333333333333,41.66666666666667,1.0,1.0,0.0,0.0,1.0,19.31995994540367
27.4,41.0,1.0,1.0,0.0,0.0,1.0,19.41982202178735
27.56666666666666,40.33333333333334,0.0,0.0,0.0,0.0,1.0,28.38732960932751
27.73333333333333,39.66666666666666,0.0,0.0,0.0,0.0,1.0,28.55409355442895
27.9,39.0,0.0,0.0,0.0,0.0,1.0,28.72086097858099
28.06666666666667,38.33333333333334,1.0,0.0,0.0,0.0,1.0,23.96280415479695
28.23333333333333,37.66666666666667,1.0,0.0,0.0,0.0,1.0,24.08725661969739
28.4,37.0,1.0,0.0,0.0,0.0,1.0,24.21113976061483
28.56666666666667,36.33333333333334,1.0,1.0,1.0,0.0,1.0,16.4365032051082
28.73333333333333,35.66666666666666,1.0,1.0,1.0,0.0,1.0,16.50787561772765
28.9,35.0,1.0,1.0,1.0,0.0,1.0,16.5779052944835
29.06666666666666,34.5,1.0,1.0,0.0,0.0,1.0,20.3827501885735
29.23333333333333,34.0,1.0,1.0,0.0,0.0,1.0,20.48917005136598
29.4,33.5,1.0,1.0,0.0,0.0,1.0,20.59484005020331
29.56666666666666,33.0,0.0,0.0,0.0,0.0,0.0,24.64790188572497
29.73333333333333,32.5,0.0,0.0,0.0,0.0,0.0,28.26642286202614
29.9,32.0,0.0,0.0,0.0,0.0,0.0,29.39042804600642
29.78333333333333,32.83333333333334,1.0,1.0,1.0,0.0,1.0,17.1167181287837
29.66666666666666,33.66666666666667,1.0,1.0,1.0,0.0,1.0,17.1223674205039
29.55,34.5,1.0,1.0,1.0,0.0,1.0,17.1265252028682
29.43333333333333,35.33333333333333,1.0,1.0,0.0,0.0,1.0,20.81666247549853
29.31666666666666,36.16666666666667,1.0,1.0,0.0,0.0,1.0,20.79118487934921
29.2,37.0,1.0,1.0,0.0,0.0,1.0,20.76461392514128
29.1,38.0,0.0,0.0,0.0,0.0,0.0,24.96944758895098
29.0,39.0,0.0,0.0,0.0,0.0,0.0,28.59729600820063
28.9,40.0,0.0,0.0,0.0,0.0,0.0,29.70536238748848
28.8,41.0,1.0,1.0,1.0,1.0,1.0,14.14204230426722
28.7,42.0,1.0,1.0,1.0,1.0,1.0,14.19289667394921
28.6,43.0,1.0,1.0,1.0,1.0,1.0,14.24194241706206
28.48333333333333,44.16666666666667,0.0,0.0,0.0,0.0,1.0,29.30176880678374
28.36666666666667,45.33333333333334,0.0,0.0,0.0,0.0,1.0,29.18478137850056
28.25,46.5,0.0,0.0,0.0,0.0,1.0,29.06779916367932
28.13333333333333,47.66666666666666,1.0,1.0,0.0,0.0,1.0,20.75523656057055
28.01666666666667,48.83333333333334,1.0,1.0,0.0,0.0,1.0,20.74630228109027
27.9,50.0,1.0,1.0,0.0,0.0,1.0,20.7359159609219
